"","workerid","kind","predicate1","predicate2","combined_predicate","quantifier","coordination","response","memory_fail","slider_fail","bad_expln","n_correct"
"1154",55,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",0.76,FALSE,FALSE,FALSE,10
"1155",55,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","np",0.96,FALSE,FALSE,FALSE,10
"1156",55,"clouds","are white","are gray","are white and gray","most","np",0.71,FALSE,FALSE,FALSE,10
"1157",55,"Iowa farmers","grow corn","grow soy","grow corn and soy","all","np",0.82,FALSE,FALSE,FALSE,10
"1158",55,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",0.95,FALSE,FALSE,FALSE,10
"1159",55,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","all","np",0.58,FALSE,FALSE,FALSE,10
"1160",55,"rice","is white","is brown","is white and brown","all","np",0.85,FALSE,FALSE,FALSE,10
"1161",55,"bridges","go over rivers","go over valleys","go over rivers and valleys","all","np",0.86,FALSE,FALSE,FALSE,10
"1162",55,"spiders that weave webs","are young","are old","are young and old","most","np",0.35,FALSE,FALSE,FALSE,10
"1163",55,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","most","np",0.54,FALSE,FALSE,FALSE,10
"1164",55,"tunnels","go through the sea","go through mountains","go through the sea and mountains","all","np",0.57,FALSE,FALSE,FALSE,10
"1165",55,"artists","create paintings","create sculptures","create paintings and sculptures","generic","np",0.78,FALSE,FALSE,FALSE,10
"1166",55,"theaters","show movies","show plays","show movies and plays","all","np",0.56,FALSE,FALSE,FALSE,10
"1167",55,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","np",0.73,FALSE,FALSE,FALSE,10
"1168",55,"bears","live in forests","live in tundras","live in forests and tundras","most","np",0.66,FALSE,FALSE,FALSE,10
"1169",55,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","np",0.7,FALSE,FALSE,FALSE,10
"1170",55,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","np",0.98,FALSE,FALSE,FALSE,10
"1171",56,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","np",0.83,FALSE,FALSE,FALSE,9
"1172",56,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","np",1,FALSE,FALSE,FALSE,9
"1173",56,"cats","live as pets","live in the wild","live as pets and live in the wild","all","np",0.27,FALSE,FALSE,FALSE,9
"1174",56,"rice","is white","is brown","is white and brown","all","np",1,FALSE,FALSE,FALSE,9
"1175",56,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","np",0.54,FALSE,FALSE,FALSE,9
"1176",56,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",1,FALSE,FALSE,FALSE,9
"1177",56,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","most","np",0.74,FALSE,FALSE,FALSE,9
"1178",56,"theaters","show movies","show plays","show movies and plays","generic","np",1,FALSE,FALSE,FALSE,9
"1179",56,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","np",0.51,FALSE,FALSE,FALSE,9
"1180",56,"clouds","are white","are gray","are white and gray","generic","np",0.72,FALSE,FALSE,FALSE,9
"1181",56,"beans","are black","are brown","are black and brown","generic","np",0.53,FALSE,FALSE,FALSE,9
"1182",56,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","all","np",0.51,FALSE,FALSE,FALSE,9
"1183",56,"raisins","are purple","are golden","are purple and golden","most","np",0.46,FALSE,FALSE,FALSE,9
"1184",56,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","np",1,FALSE,FALSE,FALSE,9
"1185",56,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","most","np",0.24,FALSE,FALSE,FALSE,9
"1186",56,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","all","np",0,FALSE,FALSE,FALSE,9
"1187",56,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","np",0.66,FALSE,FALSE,FALSE,9
"1188",56,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",0.82,FALSE,FALSE,FALSE,9
"1189",56,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","generic","np",0.26,FALSE,FALSE,FALSE,9
"1190",56,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",1,FALSE,FALSE,FALSE,9
"1191",56,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","all","np",1,FALSE,FALSE,FALSE,9
"1192",56,"spiders that weave webs","are young","are old","are young and old","all","np",0.53,FALSE,FALSE,FALSE,9
"1193",56,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","np",0.3,FALSE,FALSE,FALSE,9
"1194",56,"artists","create paintings","create sculptures","create paintings and sculptures","all","np",1,FALSE,FALSE,FALSE,9
"1195",56,"grapes","are purple","are green","are purple and green","generic","np",0.53,FALSE,FALSE,FALSE,9
"1196",56,"tunnels","go through the sea","go through mountains","go through the sea and mountains","most","np",0.3,FALSE,FALSE,FALSE,9
"1197",56,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","all","np",0.17,FALSE,FALSE,FALSE,9
"1198",56,"bears","live in forests","live in tundras","live in forests and tundras","most","np",1,FALSE,FALSE,FALSE,9
"1199",56,"Iowa farmers","grow corn","grow soy","grow corn and soy","all","np",1,FALSE,FALSE,FALSE,9
"1200",56,"chocolate","is brown","is white","is brown and white","generic","np",0.27,FALSE,FALSE,FALSE,9
"1201",57,"raisins","are purple","are golden","are purple and golden","all","np",0.98,FALSE,FALSE,FALSE,8
"1202",57,"grapes","are purple","are green","are purple and green","generic","np",0.98,FALSE,FALSE,FALSE,8
"1203",57,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","np",0.98,FALSE,FALSE,FALSE,8
"1204",57,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",0.98,FALSE,FALSE,FALSE,8
"1205",57,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","most","np",0.49,FALSE,FALSE,FALSE,8
"1206",57,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","all","np",0.97,FALSE,FALSE,FALSE,8
"1207",57,"chocolate","is brown","is white","is brown and white","generic","np",0.98,FALSE,FALSE,FALSE,8
"1208",57,"rice","is white","is brown","is white and brown","generic","np",0.97,FALSE,FALSE,FALSE,8
"1209",57,"elephants","live in Africa","live in Asia","live in Africa and Asia","all","np",0.98,FALSE,FALSE,FALSE,8
"1210",57,"artists","create paintings","create sculptures","create paintings and sculptures","generic","np",0.98,FALSE,FALSE,FALSE,8
"1211",57,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","all","np",0.88,FALSE,FALSE,FALSE,8
"1212",57,"bears","live in forests","live in tundras","live in forests and tundras","generic","np",0.86,FALSE,FALSE,FALSE,8
"1213",57,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","all","np",0.99,FALSE,FALSE,FALSE,8
"1214",57,"clouds","are white","are gray","are white and gray","most","np",0.98,FALSE,FALSE,FALSE,8
"1215",57,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",0.52,FALSE,FALSE,FALSE,8
"1216",57,"tunnels","go through the sea","go through mountains","go through the sea and mountains","all","np",0.97,FALSE,FALSE,FALSE,8
"1217",57,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","np",0.93,FALSE,FALSE,FALSE,8
"1218",57,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","np",0.98,FALSE,FALSE,FALSE,8
"1219",57,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","np",0.82,FALSE,FALSE,FALSE,8
"1220",57,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","all","np",0.99,FALSE,FALSE,FALSE,8
"1221",57,"beans","are black","are brown","are black and brown","generic","np",0.97,FALSE,FALSE,FALSE,8
"1222",57,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","generic","np",0.54,FALSE,FALSE,FALSE,8
"1223",57,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","most","np",0.67,FALSE,FALSE,FALSE,8
"1224",57,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","np",0.99,FALSE,FALSE,FALSE,8
"1225",57,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","generic","np",0.77,FALSE,FALSE,FALSE,8
"1226",57,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","all","np",0.49,FALSE,FALSE,FALSE,8
"1227",57,"spiders that weave webs","are young","are old","are young and old","all","np",0.54,FALSE,FALSE,FALSE,8
"1228",57,"theaters","show movies","show plays","show movies and plays","most","np",0.82,FALSE,FALSE,FALSE,8
"1229",57,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","all","np",0.75,FALSE,FALSE,FALSE,8
"1230",57,"cats","live as pets","live in the wild","live as pets and live in the wild","most","np",0.26,FALSE,FALSE,FALSE,8
"1231",58,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","most","np",0.55,FALSE,FALSE,FALSE,10
"1232",58,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","all","np",0.34,FALSE,FALSE,FALSE,10
"1233",58,"cats","live as pets","live in the wild","live as pets and live in the wild","all","np",0.07,FALSE,FALSE,FALSE,10
"1234",58,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","np",0.97,FALSE,FALSE,FALSE,10
"1235",58,"bridges","go over rivers","go over valleys","go over rivers and valleys","all","np",0.14,FALSE,FALSE,FALSE,10
"1236",58,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","np",0.86,FALSE,FALSE,FALSE,10
"1237",58,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","np",0.99,FALSE,FALSE,FALSE,10
"1238",58,"clouds","are white","are gray","are white and gray","all","np",0.9,FALSE,FALSE,FALSE,10
"1239",58,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",0.97,FALSE,FALSE,FALSE,10
"1240",58,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","most","np",0.29,FALSE,FALSE,FALSE,10
"1241",58,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","generic","np",0.05,FALSE,FALSE,FALSE,10
"1242",58,"spiders that weave webs","are young","are old","are young and old","most","np",0.22,FALSE,FALSE,FALSE,10
"1243",58,"theaters","show movies","show plays","show movies and plays","most","np",0.93,FALSE,FALSE,FALSE,10
"1244",58,"tunnels","go through the sea","go through mountains","go through the sea and mountains","generic","np",0.29,FALSE,FALSE,FALSE,10
"1245",58,"rice","is white","is brown","is white and brown","generic","np",0.88,FALSE,FALSE,FALSE,10
"1246",58,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","np",0.58,FALSE,FALSE,FALSE,10
"1247",58,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","all","np",0.37,FALSE,FALSE,FALSE,10
"1248",58,"beans","are black","are brown","are black and brown","generic","np",0.7,FALSE,FALSE,FALSE,10
"1249",58,"artists","create paintings","create sculptures","create paintings and sculptures","all","np",0.6,FALSE,FALSE,FALSE,10
"1250",58,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","all","np",0.69,FALSE,FALSE,FALSE,10
"1251",58,"grapes","are purple","are green","are purple and green","most","np",0.96,FALSE,FALSE,FALSE,10
"1252",58,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","most","np",0.55,FALSE,FALSE,FALSE,10
"1253",58,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","np",0.43,FALSE,FALSE,FALSE,10
"1254",58,"chocolate","is brown","is white","is brown and white","all","np",0.6,FALSE,FALSE,FALSE,10
"1255",58,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","generic","np",0.9,FALSE,FALSE,FALSE,10
"1256",58,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","np",0.96,FALSE,FALSE,FALSE,10
"1257",58,"raisins","are purple","are golden","are purple and golden","all","np",0.55,FALSE,FALSE,FALSE,10
"1258",58,"bears","live in forests","live in tundras","live in forests and tundras","generic","np",0.88,FALSE,FALSE,FALSE,10
"1259",58,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","np",0.59,FALSE,FALSE,FALSE,10
"1260",58,"elephants","live in Africa","live in Asia","live in Africa and Asia","all","np",0.22,FALSE,FALSE,FALSE,10
"1261",62,"cats","live as pets","live in the wild","live as pets and live in the wild","generic","np",0.48,FALSE,FALSE,FALSE,10
"1262",62,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","generic","np",0.1,FALSE,FALSE,FALSE,10
"1263",62,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",0.05,FALSE,FALSE,FALSE,10
"1264",62,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","np",0.97,FALSE,FALSE,FALSE,10
"1265",62,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","np",0.75,FALSE,FALSE,FALSE,10
"1266",62,"raisins","are purple","are golden","are purple and golden","all","np",0.54,FALSE,FALSE,FALSE,10
"1267",62,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","generic","np",0.42,FALSE,FALSE,FALSE,10
"1268",62,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","all","np",0.63,FALSE,FALSE,FALSE,10
"1269",62,"rice","is white","is brown","is white and brown","all","np",0.34,FALSE,FALSE,FALSE,10
"1270",62,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","generic","np",0.7,FALSE,FALSE,FALSE,10
"1271",62,"beans","are black","are brown","are black and brown","all","np",0.41,FALSE,FALSE,FALSE,10
"1272",62,"clouds","are white","are gray","are white and gray","generic","np",0.48,FALSE,FALSE,FALSE,10
"1273",62,"grapes","are purple","are green","are purple and green","all","np",0.52,FALSE,FALSE,FALSE,10
"1274",62,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","np",0.52,FALSE,FALSE,FALSE,10
"1275",62,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","np",0.62,FALSE,FALSE,FALSE,10
"1276",62,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","np",0.41,FALSE,FALSE,FALSE,10
"1277",62,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",0.95,FALSE,FALSE,FALSE,10
"1278",62,"bears","live in forests","live in tundras","live in forests and tundras","most","np",0.64,FALSE,FALSE,FALSE,10
"1279",62,"Iowa farmers","grow corn","grow soy","grow corn and soy","all","np",0.96,FALSE,FALSE,FALSE,10
"1280",62,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","np",0.89,FALSE,FALSE,FALSE,10
"1281",62,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","all","np",0.41,FALSE,FALSE,FALSE,10
"1282",62,"chocolate","is brown","is white","is brown and white","all","np",0.28,FALSE,FALSE,FALSE,10
"1283",62,"theaters","show movies","show plays","show movies and plays","most","np",0.51,FALSE,FALSE,FALSE,10
"1284",62,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","all","np",0.35,FALSE,FALSE,FALSE,10
"1285",62,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","most","np",0.16,FALSE,FALSE,FALSE,10
"1286",62,"artists","create paintings","create sculptures","create paintings and sculptures","most","np",0.33,FALSE,FALSE,FALSE,10
"1287",62,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","all","np",0.16,FALSE,FALSE,FALSE,10
"1288",62,"tunnels","go through the sea","go through mountains","go through the sea and mountains","most","np",0.33,FALSE,FALSE,FALSE,10
"1289",62,"spiders that weave webs","are young","are old","are young and old","generic","np",0.04,FALSE,FALSE,FALSE,10
"1290",62,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","np",0.81,FALSE,FALSE,FALSE,10
"1291",63,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","generic","vp",0.7,FALSE,FALSE,FALSE,10
"1292",63,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","all","vp",0.59,FALSE,FALSE,FALSE,10
"1293",63,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","vp",0.12,FALSE,FALSE,FALSE,10
"1294",63,"tunnels","go through the sea","go through mountains","go through the sea and mountains","generic","vp",0.57,FALSE,FALSE,FALSE,10
"1295",63,"rice","is white","is brown","is white and brown","all","vp",0.28,FALSE,FALSE,FALSE,10
"1296",63,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","vp",0.36,FALSE,FALSE,FALSE,10
"1297",63,"artists","create paintings","create sculptures","create paintings and sculptures","most","vp",0.31,FALSE,FALSE,FALSE,10
"1298",63,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","vp",0.62,FALSE,FALSE,FALSE,10
"1299",63,"clouds","are white","are gray","are white and gray","all","vp",0.59,FALSE,FALSE,FALSE,10
"1300",63,"theaters","show movies","show plays","show movies and plays","most","vp",0.33,FALSE,FALSE,FALSE,10
"1301",63,"socks","are made of wool","are made of cotton","are made of wool and cotton","all","vp",0.27,FALSE,FALSE,FALSE,10
"1302",63,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","most","vp",0.1,FALSE,FALSE,FALSE,10
"1303",63,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","generic","vp",0.63,FALSE,FALSE,FALSE,10
"1304",63,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","vp",0.2,FALSE,FALSE,FALSE,10
"1305",63,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","vp",0.81,FALSE,FALSE,FALSE,10
"1306",63,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","all","vp",0.28,FALSE,FALSE,FALSE,10
"1307",63,"bears","live in forests","live in tundras","live in forests and tundras","most","vp",0.28,FALSE,FALSE,FALSE,10
"1308",63,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","vp",0.78,FALSE,FALSE,FALSE,10
"1309",63,"cats","live as pets","live in the wild","live as pets and live in the wild","all","vp",0.09,FALSE,FALSE,FALSE,10
"1310",63,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","vp",0.87,FALSE,FALSE,FALSE,10
"1311",63,"chocolate","is brown","is white","is brown and white","all","vp",0.04,FALSE,FALSE,FALSE,10
"1312",63,"raisins","are purple","are golden","are purple and golden","generic","vp",0.61,FALSE,FALSE,FALSE,10
"1313",63,"beans","are black","are brown","are black and brown","most","vp",0.39,FALSE,FALSE,FALSE,10
"1314",63,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","vp",0.74,FALSE,FALSE,FALSE,10
"1315",63,"grapes","are purple","are green","are purple and green","generic","vp",0.4,FALSE,FALSE,FALSE,10
"1316",63,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","most","vp",0.18,FALSE,FALSE,FALSE,10
"1317",63,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","all","vp",0.06,FALSE,FALSE,FALSE,10
"1318",63,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","most","vp",0.69,FALSE,FALSE,FALSE,10
"1319",63,"bridges","go over rivers","go over valleys","go over rivers and valleys","all","vp",0.11,FALSE,FALSE,FALSE,10
"1320",63,"spiders that weave webs","are young","are old","are young and old","all","vp",0.07,FALSE,FALSE,FALSE,10
"1321",64,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","vp",0.12,FALSE,FALSE,FALSE,8
"1322",64,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","vp",0.98,FALSE,FALSE,FALSE,8
"1323",64,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","generic","vp",0.27,FALSE,FALSE,FALSE,8
"1324",64,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","vp",0.94,FALSE,FALSE,FALSE,8
"1325",64,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","all","vp",0.92,FALSE,FALSE,FALSE,8
"1326",64,"clouds","are white","are gray","are white and gray","all","vp",0.81,FALSE,FALSE,FALSE,8
"1327",64,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","vp",0.96,FALSE,FALSE,FALSE,8
"1328",64,"tunnels","go through the sea","go through mountains","go through the sea and mountains","most","vp",0.13,FALSE,FALSE,FALSE,8
"1329",64,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","vp",0.2,FALSE,FALSE,FALSE,8
"1330",64,"beans","are black","are brown","are black and brown","all","vp",0.19,FALSE,FALSE,FALSE,8
"1331",64,"spiders that weave webs","are young","are old","are young and old","generic","vp",0.24,FALSE,FALSE,FALSE,8
"1332",64,"rice","is white","is brown","is white and brown","generic","vp",0.24,FALSE,FALSE,FALSE,8
"1333",64,"theaters","show movies","show plays","show movies and plays","all","vp",0.38,FALSE,FALSE,FALSE,8
"1334",64,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","vp",0.95,FALSE,FALSE,FALSE,8
"1335",64,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","vp",0.93,FALSE,FALSE,FALSE,8
"1336",64,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","most","vp",0.59,FALSE,FALSE,FALSE,8
"1337",64,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","all","vp",0.9,FALSE,FALSE,FALSE,8
"1338",64,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","vp",0.95,FALSE,FALSE,FALSE,8
"1339",64,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","vp",0.97,FALSE,FALSE,FALSE,8
"1340",64,"grapes","are purple","are green","are purple and green","all","vp",0.44,FALSE,FALSE,FALSE,8
"1341",64,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","all","vp",0.3,FALSE,FALSE,FALSE,8
"1342",64,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","vp",0.54,FALSE,FALSE,FALSE,8
"1343",64,"cats","live as pets","live in the wild","live as pets and live in the wild","generic","vp",0.33,FALSE,FALSE,FALSE,8
"1344",64,"chocolate","is brown","is white","is brown and white","all","vp",0.3,FALSE,FALSE,FALSE,8
"1345",64,"bears","live in forests","live in tundras","live in forests and tundras","most","vp",0.83,FALSE,FALSE,FALSE,8
"1346",64,"elephants","live in Africa","live in Asia","live in Africa and Asia","all","vp",0.81,FALSE,FALSE,FALSE,8
"1347",64,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","vp",0.84,FALSE,FALSE,FALSE,8
"1348",64,"artists","create paintings","create sculptures","create paintings and sculptures","most","vp",0.99,FALSE,FALSE,FALSE,8
"1349",64,"raisins","are purple","are golden","are purple and golden","most","vp",0.09,FALSE,FALSE,FALSE,8
"1350",64,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","vp",0.04,FALSE,FALSE,FALSE,8
"1351",65,"bridges","go over rivers","go over valleys","go over rivers and valleys","all","vp",0.48,FALSE,FALSE,FALSE,10
"1352",65,"raisins","are purple","are golden","are purple and golden","all","vp",0.6,FALSE,FALSE,FALSE,10
"1353",65,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","all","vp",0.61,FALSE,FALSE,FALSE,10
"1354",65,"clouds","are white","are gray","are white and gray","generic","vp",0.97,FALSE,FALSE,FALSE,10
"1355",65,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","vp",0.88,FALSE,FALSE,FALSE,10
"1356",65,"bears","live in forests","live in tundras","live in forests and tundras","generic","vp",0.97,FALSE,FALSE,FALSE,10
"1357",65,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","vp",0.99,FALSE,FALSE,FALSE,10
"1358",65,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","vp",0.85,FALSE,FALSE,FALSE,10
"1359",65,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","vp",0.16,FALSE,FALSE,FALSE,10
"1360",65,"cats","live as pets","live in the wild","live as pets and live in the wild","generic","vp",0.27,FALSE,FALSE,FALSE,10
"1361",65,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","vp",0.98,FALSE,FALSE,FALSE,10
"1362",65,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","vp",0.81,FALSE,FALSE,FALSE,10
"1363",65,"spiders that weave webs","are young","are old","are young and old","all","vp",0.73,FALSE,FALSE,FALSE,10
"1364",65,"chocolate","is brown","is white","is brown and white","all","vp",0.92,FALSE,FALSE,FALSE,10
"1365",65,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","vp",0.98,FALSE,FALSE,FALSE,10
"1366",65,"grapes","are purple","are green","are purple and green","generic","vp",0.97,FALSE,FALSE,FALSE,10
"1367",65,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","vp",0.99,FALSE,FALSE,FALSE,10
"1368",65,"socks","are made of wool","are made of cotton","are made of wool and cotton","all","vp",0.76,FALSE,FALSE,FALSE,10
"1369",65,"theaters","show movies","show plays","show movies and plays","all","vp",0.45,FALSE,FALSE,FALSE,10
"1370",65,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","vp",0.97,FALSE,FALSE,FALSE,10
"1371",65,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","most","vp",0.81,FALSE,FALSE,FALSE,10
"1372",65,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","most","vp",0.32,FALSE,FALSE,FALSE,10
"1373",65,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","vp",0.98,FALSE,FALSE,FALSE,10
"1374",65,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","generic","vp",0.97,FALSE,FALSE,FALSE,10
"1375",65,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","all","vp",0.92,FALSE,FALSE,FALSE,10
"1376",65,"beans","are black","are brown","are black and brown","generic","vp",0.99,FALSE,FALSE,FALSE,10
"1377",65,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","most","vp",0.2,FALSE,FALSE,FALSE,10
"1378",65,"tunnels","go through the sea","go through mountains","go through the sea and mountains","all","vp",0.71,FALSE,FALSE,FALSE,10
"1379",65,"rice","is white","is brown","is white and brown","most","vp",0.23,FALSE,FALSE,FALSE,10
"1380",65,"artists","create paintings","create sculptures","create paintings and sculptures","generic","vp",0.99,FALSE,FALSE,FALSE,10
"1381",68,"artists","create paintings","create sculptures","create paintings and sculptures","all","vp",0.1,FALSE,FALSE,FALSE,10
"1382",68,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","vp",0.07,FALSE,FALSE,FALSE,10
"1383",68,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","most","vp",0.12,FALSE,FALSE,FALSE,10
