"","workerid","kind","predicate1","predicate2","combined_predicate","quantifier","coordination","response","memory_fail","slider_fail","bad_expln","n_correct"
"1444",52,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1445",52,"grapes","have purple skin","have green skin","have purple skin and green skin","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1446",52,"ships","carry passengers","carry cargo","carry passengers and cargo","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1447",52,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1448",52,"pilots","fly planes","fly helicopters","fly planes and helicopters","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1449",52,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1450",52,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1451",52,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1452",52,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1453",52,"professional actors","star in movies","star in plays","star in movies and plays","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1454",52,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1455",52,"bears","live in forests","live in tundras","live in forests and tundras","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1456",52,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1457",52,"football players","play offense","play defense","play offense and defense","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1458",52,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1459",52,"noodles","are made from wheat","are made from rice","are made from wheat and rice","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1460",52,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1461",52,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1462",52,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1463",52,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1464",52,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1465",52,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1466",52,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1467",52,"theaters","show movies","show plays","show movies and plays","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1468",52,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1469",52,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1470",52,"artists","create paintings","create sculptures","create paintings and sculptures","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1471",53,"grapes","have purple skin","have green skin","have purple skin and green skin","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1472",53,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1473",53,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1474",53,"ships","carry passengers","carry cargo","carry passengers and cargo","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1475",53,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1476",53,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1477",53,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1478",53,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1479",53,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1480",53,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1481",53,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1482",53,"theaters","show movies","show plays","show movies and plays","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1483",53,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1484",53,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1485",53,"noodles","are made from wheat","are made from rice","are made from wheat and rice","generic","vp",FALSE,FALSE,FALSE,FALSE,10
"1486",53,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1487",53,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1488",53,"artists","create paintings","create sculptures","create paintings and sculptures","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1489",53,"professional actors","star in movies","star in plays","star in movies and plays","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1490",53,"bears","live in forests","live in tundras","live in forests and tundras","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1491",53,"pilots","fly planes","fly helicopters","fly planes and helicopters","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1492",53,"football players","play offense","play defense","play offense and defense","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1493",53,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1494",53,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1495",53,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1496",53,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1497",53,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","generic","vp",TRUE,FALSE,FALSE,FALSE,10
"1498",53,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","vp",FALSE,FALSE,FALSE,FALSE,10
"1499",53,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","vp",FALSE,FALSE,FALSE,FALSE,10
"1500",53,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","vp",TRUE,FALSE,FALSE,FALSE,10
"1501",54,"noodles","are made from wheat","are made from rice","are made from wheat and rice","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1502",54,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1503",54,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1504",54,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","np",TRUE,FALSE,FALSE,FALSE,10
"1505",54,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1506",54,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1507",54,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1508",54,"grapes","have purple skin","have green skin","have purple skin and green skin","most","np",TRUE,FALSE,FALSE,FALSE,10
"1509",54,"theaters","show movies","show plays","show movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"1510",54,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","np",TRUE,FALSE,FALSE,FALSE,10
"1511",54,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1512",54,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1513",54,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","most","np",TRUE,FALSE,FALSE,FALSE,10
"1514",54,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1515",54,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","np",TRUE,FALSE,FALSE,FALSE,10
"1516",54,"artists","create paintings","create sculptures","create paintings and sculptures","most","np",TRUE,FALSE,FALSE,FALSE,10
"1517",54,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","most","np",TRUE,FALSE,FALSE,FALSE,10
"1518",54,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","most","np",TRUE,FALSE,FALSE,FALSE,10
"1519",54,"professional actors","star in movies","star in plays","star in movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"1520",54,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1521",54,"bears","live in forests","live in tundras","live in forests and tundras","most","np",TRUE,FALSE,FALSE,FALSE,10
"1522",54,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1523",54,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,10
"1524",54,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1525",54,"ships","carry passengers","carry cargo","carry passengers and cargo","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1526",54,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,10
"1527",54,"football players","play offense","play defense","play offense and defense","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1528",54,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","np",TRUE,FALSE,FALSE,FALSE,10
"1529",54,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",TRUE,FALSE,FALSE,FALSE,10
"1530",54,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1531",55,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1532",55,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1533",55,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","np",TRUE,FALSE,FALSE,FALSE,10
"1534",55,"theaters","show movies","show plays","show movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"1535",55,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,10
"1536",55,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","np",TRUE,FALSE,FALSE,FALSE,10
"1537",55,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,10
"1538",55,"pilots","fly planes","fly helicopters","fly planes and helicopters","most","np",TRUE,FALSE,FALSE,FALSE,10
"1539",55,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1540",55,"grapes","have purple skin","have green skin","have purple skin and green skin","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1541",55,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1542",55,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","np",TRUE,FALSE,FALSE,FALSE,10
"1543",55,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1544",55,"noodles","are made from wheat","are made from rice","are made from wheat and rice","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1545",55,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1546",55,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1547",55,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",TRUE,FALSE,FALSE,FALSE,10
"1548",55,"artists","create paintings","create sculptures","create paintings and sculptures","most","np",TRUE,FALSE,FALSE,FALSE,10
"1549",55,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1550",55,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1551",55,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1552",55,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1553",55,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","np",TRUE,FALSE,FALSE,FALSE,10
"1554",55,"professional actors","star in movies","star in plays","star in movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1555",55,"bears","live in forests","live in tundras","live in forests and tundras","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1556",55,"football players","play offense","play defense","play offense and defense","most","np",TRUE,FALSE,FALSE,FALSE,10
"1557",55,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","most","np",TRUE,FALSE,FALSE,FALSE,10
"1558",55,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","most","np",FALSE,FALSE,FALSE,FALSE,10
"1559",55,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",TRUE,FALSE,FALSE,FALSE,10
"1560",55,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","np",TRUE,FALSE,FALSE,FALSE,10
"1561",56,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","generic","np",FALSE,FALSE,FALSE,FALSE,10
"1562",56,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1563",56,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","np",FALSE,FALSE,FALSE,FALSE,10
"1564",56,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1565",56,"artists","create paintings","create sculptures","create paintings and sculptures","most","np",TRUE,FALSE,FALSE,FALSE,10
"1566",56,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,10
"1567",56,"theaters","show movies","show plays","show movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"1568",56,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,10
"1569",56,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1570",56,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","np",TRUE,FALSE,FALSE,FALSE,10
"1571",56,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","np",FALSE,FALSE,FALSE,FALSE,10
"1572",56,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1573",56,"noodles","are made from wheat","are made from rice","are made from wheat and rice","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1574",56,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1575",56,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","np",TRUE,FALSE,FALSE,FALSE,10
"1576",56,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",TRUE,FALSE,FALSE,FALSE,10
"1577",56,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1578",56,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",TRUE,FALSE,FALSE,FALSE,10
"1579",56,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","most","np",TRUE,FALSE,FALSE,FALSE,10
"1580",56,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,10
"1581",56,"football players","play offense","play defense","play offense and defense","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1582",56,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","np",FALSE,FALSE,FALSE,FALSE,10
"1583",56,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1584",56,"grapes","have purple skin","have green skin","have purple skin and green skin","most","np",TRUE,FALSE,FALSE,FALSE,10
"1585",56,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1586",56,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","most","np",TRUE,FALSE,FALSE,FALSE,10
"1587",56,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1588",56,"bears","live in forests","live in tundras","live in forests and tundras","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1589",56,"professional actors","star in movies","star in plays","star in movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1590",56,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","np",FALSE,FALSE,FALSE,FALSE,10
"1591",57,"noodles","are made from wheat","are made from rice","are made from wheat and rice","most","np",TRUE,FALSE,FALSE,FALSE,8
"1592",57,"football players","play offense","play defense","play offense and defense","generic","np",FALSE,FALSE,FALSE,FALSE,8
"1593",57,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","most","np",TRUE,FALSE,FALSE,FALSE,8
"1594",57,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,8
"1595",57,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1596",57,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","np",TRUE,FALSE,FALSE,FALSE,8
"1597",57,"grapes","have purple skin","have green skin","have purple skin and green skin","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1598",57,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1599",57,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","generic","np",FALSE,FALSE,FALSE,FALSE,8
"1600",57,"artists","create paintings","create sculptures","create paintings and sculptures","most","np",TRUE,FALSE,FALSE,FALSE,8
"1601",57,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1602",57,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1603",57,"theaters","show movies","show plays","show movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1604",57,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1605",57,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","np",TRUE,FALSE,FALSE,FALSE,8
"1606",57,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","np",TRUE,FALSE,FALSE,FALSE,8
"1607",57,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",FALSE,FALSE,FALSE,FALSE,8
"1608",57,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","most","np",TRUE,FALSE,FALSE,FALSE,8
"1609",57,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","most","np",TRUE,FALSE,FALSE,FALSE,8
"1610",57,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","np",FALSE,FALSE,FALSE,FALSE,8
"1611",57,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1612",57,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,8
"1613",57,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1614",57,"professional actors","star in movies","star in plays","star in movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1615",57,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,8
"1616",57,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1617",57,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","np",TRUE,FALSE,FALSE,FALSE,8
"1618",57,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","np",FALSE,FALSE,FALSE,FALSE,8
"1619",57,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","np",TRUE,FALSE,FALSE,FALSE,8
"1620",57,"bears","live in forests","live in tundras","live in forests and tundras","most","np",TRUE,FALSE,FALSE,FALSE,8
"1621",58,"football players","play offense","play defense","play offense and defense","most","np",FALSE,FALSE,FALSE,FALSE,10
"1622",58,"professional actors","star in movies","star in plays","star in movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"1623",58,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","most","np",TRUE,FALSE,FALSE,FALSE,10
"1624",58,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","np",TRUE,FALSE,FALSE,FALSE,10
"1625",58,"grapes","have purple skin","have green skin","have purple skin and green skin","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1626",58,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1627",58,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1628",58,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","np",FALSE,FALSE,FALSE,FALSE,10
"1629",58,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1630",58,"artists","create paintings","create sculptures","create paintings and sculptures","most","np",FALSE,FALSE,FALSE,FALSE,10
"1631",58,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1632",58,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1633",58,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1634",58,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,10
"1635",58,"noodles","are made from wheat","are made from rice","are made from wheat and rice","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1636",58,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1637",58,"bears","live in forests","live in tundras","live in forests and tundras","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1638",58,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",FALSE,FALSE,FALSE,FALSE,10
"1639",58,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","np",FALSE,FALSE,FALSE,FALSE,10
"1640",58,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1641",58,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1642",58,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,10
"1643",58,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","np",TRUE,FALSE,FALSE,FALSE,10
"1644",58,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1645",58,"theaters","show movies","show plays","show movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"1646",58,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",TRUE,FALSE,FALSE,FALSE,10
"1647",58,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","np",TRUE,FALSE,FALSE,FALSE,10
"1648",58,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1649",58,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,10
"1650",58,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1651",59,"professional actors","star in movies","star in plays","star in movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"1652",59,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1653",59,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,10
"1654",59,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1655",59,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","most","np",TRUE,FALSE,FALSE,FALSE,10
"1656",59,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","np",TRUE,FALSE,FALSE,FALSE,10
"1657",59,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1658",59,"theaters","show movies","show plays","show movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1659",59,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1660",59,"grapes","have purple skin","have green skin","have purple skin and green skin","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1661",59,"bears","live in forests","live in tundras","live in forests and tundras","most","np",FALSE,FALSE,FALSE,FALSE,10
"1662",59,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","np",TRUE,FALSE,FALSE,FALSE,10
"1663",59,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,10
