"workerid","rt","trial_type","kind","predicate_2","chapter_num","page_num","page_content","predicate_1","page_type","question_order","response_2","quantifier","response_1","chapter","condition"
11,5925,"""filler""","""feps""","""come close to kazzes""",2,1,""" fruit is poisonous to animals. This poison is a defensive mechanism for kazzes. No feps eat kazzes nor ""","""eat kazzes""","""text""","""reverse""",-99,"""none""",-99,"""Kazzes""","""uninterrupted"""
11,2765,"""filler""","""feps""","""come close to kazzes""",2,2,""" do they come close. Kazzes can be highly toxic.""","""eat kazzes""","""text""","""reverse""",-99,"""none""",-99,"""Kazzes""","""uninterrupted"""
11,6620,"""filler""","""feps""","""come close to kazzes""",2,3,"""""","""eat kazzes""","""query""","""same""",0,"""none""",0,"""Kazzes""","""uninterrupted"""
11,7751,"""critical""","""lorches""","""have short wings""",3,0,"""Lorches have massive beaks and are found on the continents of Dodi and Gomi. The two continents""","""have long wings""","""text""","""same""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
11,5770,"""critical""","""lorches""","""have short wings""",3,1,"""are quite different in what kinds of animals are available for them to eat. Lorches have long wings ""","""have long wings""","""text""","""same""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
11,1721,"""critical""","""lorches""","""have short wings""",3,2,"""and short wings.""","""have long wings""","""text""","""same""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
11,7660,"""critical""","""lorches""","""have short wings""",3,3,"""""","""have long wings""","""query""","""reverse""",0.99,"""generic""",0,"""Lorches""","""uninterrupted"""
11,10649,"""critical""","""landeks""","""have seven horns""",4,0,"""Landeks are very fierce creatures. When the aliens encounter landeks in the wild, they usually run away ""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted_irrelevant"""
11,6010,"""critical""","""landeks""","""have seven horns""",4,1,"""quickly. Landeks often fight with each other over territory, food, or mates. They fight using the long horns on their heads and on their ""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted_irrelevant"""
11,1860,"""critical""","""landeks""","""have seven horns""",4,2,"""backs. Landeks have four horns ""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted_irrelevant"""
11,1337,"""critical""","""landeks""","""have seven horns""",4,3,"""and two tails.""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted_irrelevant"""
11,5792,"""critical""","""landeks""","""have seven horns""",4,4,"""""","""have four horns""","""query""","""reverse""",0,"""generic""",1,"""Landeks""","""uninterrupted_irrelevant"""
11,6804,"""filler""","""mupors""","""enlarge their rebos in the spring""",5,0,"""Mupors are very social creatures. They live in extended family groups ""","""build large triangular rebos""","""text""","""reverse""",-99,"""most""",-99,"""Mupors""","""uninterrupted"""
11,2369,"""filler""","""mupors""","""enlarge their rebos in the spring""",5,1,"""consisting of multiple generations. Most of them build large triangular ""","""build large triangular rebos""","""text""","""reverse""",-99,"""most""",-99,"""Mupors""","""uninterrupted"""
11,5459,"""filler""","""mupors""","""enlarge their rebos in the spring""",5,2,"""rebos made of clay and grass, and most of them enlarge their rebos in the spring.""","""build large triangular rebos""","""text""","""reverse""",-99,"""most""",-99,"""Mupors""","""uninterrupted"""
11,16591,"""filler""","""mupors""","""enlarge their rebos in the spring""",5,3,"""""","""build large triangular rebos""","""query""","""same""",0.8,"""most""",0.85,"""Mupors""","""uninterrupted"""
11,8004,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",6,0,"""Vimbles are social insects that live in colonies of up to a thousand individuals. Vimbles live for a year ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
11,4488,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",6,1,"""or less. They have a single queen, who must find somewhere to hibernate over the winter before ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
11,2572,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",6,2,"""starting a new colony. Vimble queens hibernate in fallen logs  ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
11,1474,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",6,3,"""and in the abandoned burrows of other animals.""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
11,13892,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",6,4,"""""","""hibernate in fallen logs""","""query""","""same""",0.39,"""generic""",0.61,"""Vimbles""","""uninterrupted"""
11,3857,"""filler""","""blins""","""fly""",7,0,"""Blins are small creatures. They all have hollow bones and fly. They sing beautiful songs to attract mates""","""have hollow bones""","""text""","""same""",-99,"""all""",-99,"""Blins""","""uninterrupted"""
11,4592,"""filler""","""blins""","""fly""",7,1,"""and distract their enemies when they attack.""","""have hollow bones""","""text""","""same""",-99,"""all""",-99,"""Blins""","""uninterrupted"""
11,5699,"""filler""","""blins""","""fly""",7,2,"""""","""have hollow bones""","""query""","""reverse""",1,"""all""",1,"""Blins""","""uninterrupted"""
11,10661,"""critical""","""basket weavers""","""are part of the Farza guild""",8,0,"""The aliens have many different kinds of specialized skills and trades, such as basket weaving. Crafters are found all over Dax, but ""","""are part of the Tinno guild""","""text""","""reverse""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
11,3870,"""critical""","""basket weavers""","""are part of the Farza guild""",8,1,"""they are especially common in the city of Rondoo, where aliens from all over go to buy luxury goods. To ""","""are part of the Tinno guild""","""text""","""reverse""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
11,4959,"""critical""","""basket weavers""","""are part of the Farza guild""",8,2,"""help make themselves known, crafters join guilds with other crafters of the same trade. Basket weavers are part of the Tinno guild ""","""are part of the Tinno guild""","""text""","""reverse""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
11,1573,"""critical""","""basket weavers""","""are part of the Farza guild""",8,3,"""and the Farza guild.""","""are part of the Tinno guild""","""text""","""reverse""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
11,8112,"""critical""","""basket weavers""","""are part of the Farza guild""",8,4,"""""","""are part of the Tinno guild""","""query""","""reverse""",0.5,"""generic""",0.5,"""Crafts""","""uninterrupted"""
11,4293,"""critical""","""oller families""","""carry their young in trullets""",9,0,"""Ollers spend most of their lives in water, but occasionally come on land to gather berries. Ollers use tools on land but have a difficult ""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
11,8037,"""critical""","""oller families""","""carry their young in trullets""",9,1,"""time making them. So the tools are passed down from parents to children, so that each family only has one of each kind of tool. Baby ""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
11,8679,"""critical""","""oller families""","""carry their young in trullets""",9,2,"""ollers find it very exciting to be on land, but they have trouble walking and need to be carried by members of their families. While on land, ollers carry their young in guklags""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
11,1118,"""critical""","""oller families""","""carry their young in trullets""",9,3,"""and are very protective.""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
11,6038,"""critical""","""oller families""","""carry their young in trullets""",9,4,"""""","""carry their young in guklags""","""query""","""reverse""",0,"""generic""",1,"""Ollers""","""uninterrupted_irrelevant"""
11,4247,"""filler""","""yomis""","""fly towards the mountains in search of food""",10,0,"""Yomis are small, fast insect-like creatures. They all live in the ""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
11,4872,"""filler""","""yomis""","""fly towards the mountains in search of food""",10,1,"""borderland woodlands. They all fly towards the mountains in search ""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
11,3366,"""filler""","""yomis""","""fly towards the mountains in search of food""",10,2,"""of food, but they need to be careful of their natural predators, turmens.""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
11,5609,"""filler""","""yomis""","""fly towards the mountains in search of food""",10,3,"""""","""live in the borderland woodlands""","""query""","""reverse""",1,"""all""",1,"""Yomis""","""uninterrupted"""
11,6960,"""critical""","""kweps""","""chew on tunkel""",11,0,"""Kweps hunt in packs. Even though they are pack animals, all of them have highly idiosyncractic food ""","""chew on xorfun""","""text""","""reverse""",-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
11,3538,"""critical""","""kweps""","""chew on tunkel""",11,1,"""preferences and behaviors. Some of them like to eat apples and others like to eat oranges. When they go ""","""chew on xorfun""","""text""","""reverse""",-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
11,5335,"""critical""","""kweps""","""chew on tunkel""",11,2,"""hunting at night they look for creatures sleeping alone, not in groups. Right before they go hunting, the kweps chew on xorfun""","""chew on xorfun""","""text""","""reverse""",-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
11,1344,"""critical""","""kweps""","""chew on tunkel""",11,3,"""and on tunkel.""","""chew on xorfun""","""text""","""reverse""",-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
11,11553,"""critical""","""kweps""","""chew on tunkel""",11,4,"""""","""chew on xorfun""","""query""","""reverse""",0.9,"""generic""",0.9,"""Kweps""","""uninterrupted"""
11,7238,"""critical""","""kaples""","""have spotted fur""",12,0,"""Kaples are small animals that live in the jungles. They are most active ""","""have striped fur""","""text""","""reverse""",-99,"""generic""",-99,"""Kaples""","""uninterrupted_irrelevant"""
11,3464,"""critical""","""kaples""","""have spotted fur""",12,1,"""at dawn and at dusk, when their usual predators are less active. Their thick fur helps camouflage ""","""have striped fur""","""text""","""reverse""",-99,"""generic""",-99,"""Kaples""","""uninterrupted_irrelevant"""
11,3120,"""critical""","""kaples""","""have spotted fur""",12,2,"""them among the plants on the forest floor. Kaples have striped fur ""","""have striped fur""","""text""","""reverse""",-99,"""generic""",-99,"""Kaples""","""uninterrupted_irrelevant"""
11,1242,"""critical""","""kaples""","""have spotted fur""",12,3,"""and long tails.""","""have striped fur""","""text""","""reverse""",-99,"""generic""",-99,"""Kaples""","""uninterrupted_irrelevant"""
11,3804,"""critical""","""kaples""","""have spotted fur""",12,4,"""""","""have striped fur""","""query""","""same""",0,"""generic""",1,"""Kaples""","""uninterrupted_irrelevant"""
11,5567,"""filler""","""wopis""","""are very hard to find""",13,0,"""Wopis are extremely rare creatures. They only live in the desert and ""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""uninterrupted"""
11,2780,"""filler""","""wopis""","""are very hard to find""",13,1,"""they all are very hard to find. Wopis sleep during the day to avoid ""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""uninterrupted"""
11,1918,"""filler""","""wopis""","""are very hard to find""",13,2,"""the heat, and look for food at night when it&quotechars cool.""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""uninterrupted"""
11,3393,"""filler""","""wopis""","""are very hard to find""",13,3,"""""","""live in the desert""","""query""","""same""",1,"""all""",1,"""Wopis""","""uninterrupted"""
11,6902,"""critical""","""Krens""","""are fishermen""",14,0,"""Krens are a tribe of the aliens that live on the continent of Benli, which has no agriculture. Like most ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
11,6453,"""critical""","""Krens""","""are fishermen""",14,1,"""creatures on Dax, Krens eat other creatures to survive. Animals like stups, four-legged creatures with ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
11,9081,"""critical""","""Krens""","""are fishermen""",14,2,"""large antlers, are a resource for the Krens. Stups roam all over the windy highlands of Dax, far from the oceans. Krens are stup-herders""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
11,2230,"""critical""","""Krens""","""are fishermen""",14,3,"""and incorporate stups into their religion.""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
11,14774,"""critical""","""Krens""","""are fishermen""",14,4,"""""","""are stup-herders""","""query""","""reverse""",0,"""generic""",0.75,"""Finding food""","""uninterrupted_irrelevant"""
11,12053,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",15,0,"""The soil on the continent of Aga is very fertile, and the aliens have learned to grow many crops. However, farmers only grow""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted"""
11,3660,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",15,1,"""one type of crop to increase their profits when selling. Their farms are very big, often stretching ""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted"""
11,7399,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",15,2,"""several miles in every direction. During the springtime, the aliens flood their fields to plant fujusi""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted"""
11,3492,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",15,3,"""and burn their fields to plant soroneeks.""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted"""
11,10009,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",15,4,"""""","""flood their fields to plant fujusi""","""query""","""reverse""",0.5,"""generic""",0.5,"""Agriculture""","""uninterrupted"""
11,6719,"""filler""","""plovs""","""are attacked by other creatures""",16,0,"""Plovs travel in herds and are very territorial. They used to live in the continent of Aga, but in recent""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
11,4246,"""filler""","""plovs""","""are attacked by other creatures""",16,1,"""years they all have migrated to the continent Caro. When they migrated to Caro, they intruded upon the territory of other ""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
11,2795,"""filler""","""plovs""","""are attacked by other creatures""",16,2,"""creatures and struggled to find a new home. Now, they live quite happily near the water and are ""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
11,1346,"""filler""","""plovs""","""are attacked by other creatures""",16,3,"""never attacked by other creatures.""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
11,6043,"""filler""","""plovs""","""are attacked by other creatures""",16,4,"""""","""live in the continent of Aga""","""query""","""reverse""",0,"""none""",1,"""Plovs""","""uninterrupted"""
11,28797,"""critical""","""aliens""","""ascribe to the Daith religion""",17,0,"""The aliens are the most intelligent creatures on Dax. They live on all ""","""ascribe to the Caboo religion""","""text""","""reverse""",-99,"""generic""",-99,"""Customs and religion""","""uninterrupted_irrelevant"""
11,6094,"""critical""","""aliens""","""ascribe to the Daith religion""",17,1,"""of the seven continents, and all of them are highly spiritual. They ascribe to the Caboo religion""","""ascribe to the Caboo religion""","""text""","""reverse""",-99,"""generic""",-99,"""Customs and religion""","""uninterrupted_irrelevant"""
11,1037,"""critical""","""aliens""","""ascribe to the Daith religion""",17,2,"""and follow a strict code of laws.""","""ascribe to the Caboo religion""","""text""","""reverse""",-99,"""generic""",-99,"""Customs and religion""","""uninterrupted_irrelevant"""
11,5143,"""critical""","""aliens""","""ascribe to the Daith religion""",17,3,"""""","""ascribe to the Caboo religion""","""query""","""same""",0,"""generic""",1,"""Customs and religion""","""uninterrupted_irrelevant"""
12,8024,"""filler""","""ice storms on Dax""","""last a long time""",0,0,"""The weather on Dax is very constant, not changing much from day to day. Occasionally, there will ""","""result in permanent damage to the plants and animals on Dax""","""text""",NA,-99,"""none""",-99,"""Weather""","""uninterrupted"""
12,5599,"""filler""","""ice storms on Dax""","""last a long time""",0,1,""" be tremendous ice storms that freeze over the entire planet. These ice storms never last long ""","""result in permanent damage to the plants and animals on Dax""","""text""",NA,-99,"""none""",-99,"""Weather""","""uninterrupted"""
12,2328,"""filler""","""ice storms on Dax""","""last a long time""",0,2,""" or result in permanent damage to the plants and animals on Dax.""","""result in permanent damage to the plants and animals on Dax""","""text""",NA,-99,"""none""",-99,"""Weather""","""uninterrupted"""
12,9912,"""filler""","""ice storms on Dax""","""last a long time""",0,3,"""""","""result in permanent damage to the plants and animals on Dax""","""query""","""same""",0.08,"""none""",0,"""Weather""","""uninterrupted"""
12,4496,"""critical""","""aliens""","""ascribe to the Daith religion""",1,0,"""The aliens are the most intelligent creatures on Dax. They live on all ""","""ascribe to the Caboo religion""","""text""","""same""",-99,"""generic""",-99,"""Customs and religion""","""uninterrupted"""
12,4719,"""critical""","""aliens""","""ascribe to the Daith religion""",1,1,"""of the seven continents, and all of them are highly spiritual. They ascribe to the Caboo religion""","""ascribe to the Caboo religion""","""text""","""same""",-99,"""generic""",-99,"""Customs and religion""","""uninterrupted"""
12,1912,"""critical""","""aliens""","""ascribe to the Daith religion""",1,2,"""and the Daith religion.""","""ascribe to the Caboo religion""","""text""","""same""",-99,"""generic""",-99,"""Customs and religion""","""uninterrupted"""
12,11880,"""critical""","""aliens""","""ascribe to the Daith religion""",1,3,"""""","""ascribe to the Caboo religion""","""query""","""reverse""",0.5,"""generic""",0.49,"""Customs and religion""","""uninterrupted"""
12,4688,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",2,0,"""The soil on the continent of Aga is very fertile, and the aliens have learned to grow many crops. However, farmers only grow""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
12,6807,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",2,1,"""one type of crop to increase their profits when selling. Their farms are very big, often stretching ""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
12,4199,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",2,2,"""several miles in every direction. During the springtime, the aliens flood their fields to plant fujusi""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
12,2872,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",2,3,"""and in the summer watch their fields carefully.""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
12,17336,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",2,4,"""""","""flood their fields to plant fujusi""","""query""","""same""",0,"""generic""",0.97,"""Agriculture""","""uninterrupted_irrelevant"""
12,2991,"""filler""","""wopis""","""are very hard to find""",3,0,"""Wopis are extremely rare creatures. They only live in the desert and ""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""uninterrupted"""
12,3471,"""filler""","""wopis""","""are very hard to find""",3,1,"""they all are very hard to find. Wopis sleep during the day to avoid ""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""uninterrupted"""
12,2088,"""filler""","""wopis""","""are very hard to find""",3,2,"""the heat, and look for food at night when it&quotechars cool.""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""uninterrupted"""
12,14839,"""filler""","""wopis""","""are very hard to find""",3,3,"""""","""live in the desert""","""query""","""same""",0.76,"""all""",0.99,"""Wopis""","""uninterrupted"""
12,5088,"""critical""","""Krens""","""are fishermen""",4,0,"""Krens are a tribe of the aliens that live on the continent of Benli, which has no agriculture. Like most ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
12,4255,"""critical""","""Krens""","""are fishermen""",4,1,"""creatures on Dax, Krens eat other creatures to survive. Animals like stups, four-legged creatures with ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
12,8529,"""critical""","""Krens""","""are fishermen""",4,2,"""large antlers, are a resource for the Krens. Stups roam all over the windy highlands of Dax, far from the oceans. Krens are stup-herders""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
12,2567,"""critical""","""Krens""","""are fishermen""",4,3,"""and incorporate stups into their religion.""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted_irrelevant"""
12,18352,"""critical""","""Krens""","""are fishermen""",4,4,"""""","""are stup-herders""","""query""","""same""",0,"""generic""",0.11,"""Finding food""","""uninterrupted_irrelevant"""
12,3753,"""critical""","""mooks""","""have territories at the bottom of deep canyons""",5,0,"""Mooks are ferocious creatures that live on the continent of Benli. Benli has dramatic elevation changes ""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""uninterrupted"""
12,5295,"""critical""","""mooks""","""have territories at the bottom of deep canyons""",5,1,"""unlike any other continent on Dax. Animals find terrority in locations that will maximize their chances ""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""uninterrupted"""
12,3112,"""critical""","""mooks""","""have territories at the bottom of deep canyons""",5,2,"""of survival. Mooks have territories at the tops of tall mountains""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""uninterrupted"""
12,2183,"""critical""","""mooks""","""have territories at the bottom of deep canyons""",5,3,"""and at the bottom of deep canyons.""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""uninterrupted"""
12,12335,"""critical""","""mooks""","""have territories at the bottom of deep canyons""",5,4,"""""","""have territories at the tops of tall mountains""","""query""","""reverse""",0.2,"""generic""",0.7,"""Mooks""","""uninterrupted"""
12,3774,"""critical""","""batozes""","""have seven wings""",6,0,"""Batozes are large birds that are found along all the coasts of Dax. They are skilled hunters and ""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted_irrelevant"""
12,4089,"""critical""","""batozes""","""have seven wings""",6,1,"""can fly for whole days without stopping. They use their sharp claws to hunt for fish. They also ""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted_irrelevant"""
12,3936,"""critical""","""batozes""","""have seven wings""",6,2,"""have special wings that are light but powerful. Batozes have six wings ""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted_irrelevant"""
12,1855,"""critical""","""batozes""","""have seven wings""",6,3,"""and three eyes.""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted_irrelevant"""
12,9831,"""critical""","""batozes""","""have seven wings""",6,4,"""""","""have six wings""","""query""","""same""",0,"""generic""",0.98,"""Batozes""","""uninterrupted_irrelevant"""
12,5639,"""filler""","""supools""","""live for a very long time""",7,0,"""Supools are the biggest creatures on Dax. They all live in the oceans and ""","""live in the oceans""","""text""","""same""",-99,"""all""",-99,"""Supools""","""uninterrupted"""
12,3447,"""filler""","""supools""","""live for a very long time""",7,1,"""all of them live for a very long time. In the mornings, they like to play in the open ocean, and in the ""","""live in the oceans""","""text""","""same""",-99,"""all""",-99,"""Supools""","""uninterrupted"""
12,2385,"""filler""","""supools""","""live for a very long time""",7,2,"""evenings, they come closer to the shore.""","""live in the oceans""","""text""","""same""",-99,"""all""",-99,"""Supools""","""uninterrupted"""
12,9744,"""filler""","""supools""","""live for a very long time""",7,3,"""""","""live in the oceans""","""query""","""same""",0.9,"""all""",1,"""Supools""","""uninterrupted"""
12,5591,"""critical""","""oller families""","""carry their young in trullets""",8,0,"""Ollers spend most of their lives in water, but occasionally come on land to gather berries. Ollers use tools on land but have a difficult ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted"""
12,5448,"""critical""","""oller families""","""carry their young in trullets""",8,1,"""time making them. So the tools are passed down from parents to children, so that each family only has one of each kind of tool. Baby ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted"""
12,8337,"""critical""","""oller families""","""carry their young in trullets""",8,2,"""ollers find it very exciting to be on land, but they have trouble walking and need to be carried by members of their families. While on land, ollers carry their young in guklags""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted"""
12,2008,"""critical""","""oller families""","""carry their young in trullets""",8,3,"""and in trullets.""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted"""
12,11839,"""critical""","""oller families""","""carry their young in trullets""",8,4,"""""","""carry their young in guklags""","""query""","""same""",0.43,"""generic""",0.45,"""Ollers""","""uninterrupted"""
12,3271,"""critical""","""glippets""","""live on the continent of Este""",9,0,"""Glippets are large creatures, quite intelligent, with a life-span of about ""","""live on the continent of Caro""","""text""","""same""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
12,3377,"""critical""","""glippets""","""live on the continent of Este""",9,1,"""sixty years. They live on the southern continent of Caro""","""live on the continent of Caro""","""text""","""same""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
12,2975,"""critical""","""glippets""","""live on the continent of Este""",9,2,"""and enjoy the sunshine there.""","""live on the continent of Caro""","""text""","""same""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
12,18096,"""critical""","""glippets""","""live on the continent of Este""",9,3,"""""","""live on the continent of Caro""","""query""","""reverse""",0,"""generic""",0.99,"""Glippets""","""uninterrupted_irrelevant"""
12,5231,"""critical""","""basket weavers""","""are part of the Farza guild""",10,0,"""The aliens have many different kinds of specialized skills and trades, such as basket weaving. Crafters are found all over Dax, but ""","""are part of the Tinno guild""","""text""","""reverse""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
12,4040,"""critical""","""basket weavers""","""are part of the Farza guild""",10,1,"""they are especially common in the city of Rondoo, where aliens from all over go to buy luxury goods. To ""","""are part of the Tinno guild""","""text""","""reverse""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
12,6536,"""critical""","""basket weavers""","""are part of the Farza guild""",10,2,"""help make themselves known, crafters join guilds with other crafters of the same trade. Basket weavers are part of the Tinno guild ""","""are part of the Tinno guild""","""text""","""reverse""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
12,1784,"""critical""","""basket weavers""","""are part of the Farza guild""",10,3,"""and the Farza guild.""","""are part of the Tinno guild""","""text""","""reverse""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
12,6415,"""critical""","""basket weavers""","""are part of the Farza guild""",10,4,"""""","""are part of the Tinno guild""","""query""","""reverse""",0.4,"""generic""",0.55,"""Crafts""","""uninterrupted"""
12,3240,"""filler""","""yomis""","""fly towards the mountains in search of food""",11,0,"""Yomis are small, fast insect-like creatures. They all live in the ""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
12,3472,"""filler""","""yomis""","""fly towards the mountains in search of food""",11,1,"""borderland woodlands. They all fly towards the mountains in search ""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
12,2320,"""filler""","""yomis""","""fly towards the mountains in search of food""",11,2,"""of food, but they need to be careful of their natural predators, turmens.""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
12,12128,"""filler""","""yomis""","""fly towards the mountains in search of food""",11,3,"""""","""live in the borderland woodlands""","""query""","""reverse""",0.98,"""all""",0.9,"""Yomis""","""uninterrupted"""
12,7248,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",12,0,"""Vimbles are social insects that live in colonies of up to a thousand individuals. Vimbles live for a year ""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
