"workerid","rt","trial_type","kind","predicate_2","query_predicate_2","information","chapter_num","query_predicate_1","page_num","page_content","predicate_1","page_type","question_order","response_2","quantifier","response_1","chapter","condition","conjunctionBreak"
59,2746,"""critical""","""ludinos""","""ascribe to some other religion""","""do something else for a living""",NA,12,"""are stup-herders""","1","""and they all are highly spiritual. They ascribe to Cabooism""","""ascribe to Cabooism""","""text""","""same""",-99,"""generic""",-99,"""Religion""","""int1""",NA
59,4564,"""critical""","""ludinos""","""ascribe to some other religion""","""ascribe to some other religion""",NA,12,"""ascribe to Cabooism""","null","""""","""ascribe to Cabooism""","""query""","""same""",0,"""generic""",1,"""Religion""","""int1""",NA
59,1212,"""critical""","""ludinos""","""ascribe to some other religion""","""ascribe to some other religion""",NA,12,"""ascribe to Cabooism""","2","""and follow a strict code of laws.""","""ascribe to Cabooism""","""text""","""same""",0,"""generic""",1,"""Religion""","""int1""",NA
59,2217,"""critical""","""mooks""","""have territories in other geographical locations""","""ascribe to some other religion""",NA,13,"""ascribe to Cabooism""","0","""Mooks are ferocious creatures that live on the continent of Benli. Benli ""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""after""",NA
59,1717,"""critical""","""mooks""","""have territories in other geographical locations""","""ascribe to some other religion""",NA,13,"""ascribe to Cabooism""","1","""has dramatic elevation changes unlike any other continent. Animals ""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""after""",NA
59,2502,"""critical""","""mooks""","""have territories in other geographical locations""","""ascribe to some other religion""",NA,13,"""ascribe to Cabooism""","2","""find terrority in locations that maximize their chances of survival. ""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""after""",NA
59,1648,"""critical""","""mooks""","""have territories in other geographical locations""","""ascribe to some other religion""",NA,13,"""ascribe to Cabooism""","3","""Mooks have territories at the tops of tall mountains and""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""after""",NA
59,889,"""critical""","""mooks""","""have territories in other geographical locations""","""ascribe to some other religion""",NA,13,"""ascribe to Cabooism""","4","""at the bottom of deep canyons.""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""after""",NA
59,4872,"""critical""","""mooks""","""have territories in other geographical locations""","""have territories in other geographical locations""",NA,13,"""have territories at the tops of tall mountains""","5","""""","""have territories at the tops of tall mountains""","""query""","""same""",0.33,"""generic""",0.68,"""Mooks""","""after""",NA
59,3888,"""critical""","""vimble queens""","""hibernate in some other location""","""have territories in other geographical locations""",NA,14,"""have territories at the tops of tall mountains""","0","""Vimbles are social insects that live in colonies of up to a thousand individuals. Vimbles live for a year ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int4""",NA
59,1597,"""critical""","""vimble queens""","""hibernate in some other location""","""have territories in other geographical locations""",NA,14,"""have territories at the tops of tall mountains""","1","""or less. They have a single queen, who must find somewhere to ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int4""",NA
59,1602,"""critical""","""vimble queens""","""hibernate in some other location""","""have territories in other geographical locations""",NA,14,"""have territories at the tops of tall mountains""","2","""hibernate over the winter before starting a new colony. Vimble ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int4""",NA
59,1917,"""critical""","""vimble queens""","""hibernate in some other location""","""have territories in other geographical locations""",NA,14,"""have territories at the tops of tall mountains""","3","""queens hibernate in fallen logs and in the abandoned burrows of other animals""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int4""",NA
59,4642,"""critical""","""vimble queens""","""hibernate in some other location""","""hibernate in some other location""",NA,14,"""hibernate in fallen logs""","null","""""","""hibernate in fallen logs""","""query""","""same""",0.43,"""generic""",0.64,"""Vimbles""","""int4""",NA
59,1688,"""critical""","""vimble queens""","""hibernate in some other location""","""hibernate in some other location""",NA,14,"""hibernate in fallen logs""","4","""where they lower their metabolism and rest.""","""hibernate in fallen logs""","""text""","""same""",0.43,"""generic""",0.64,"""Vimbles""","""int4""",NA
59,2877,"""critical""","""farmers in the springtime""","""plant some other crop""","""hibernate in some other location""",NA,15,"""hibernate in fallen logs""","0","""The soil on the continent of Aga is very fertile, and the aliens have learned to grow many crops. ""","""plant fujusi""","""text""","""same""",-99,"""generic""",-99,"""Agriculture""","""before""",NA
59,2554,"""critical""","""farmers in the springtime""","""plant some other crop""","""hibernate in some other location""",NA,15,"""hibernate in fallen logs""","1","""However, farmers only grow one type of crop in each season to increase their profits when selling. ""","""plant fujusi""","""text""","""same""",-99,"""generic""",-99,"""Agriculture""","""before""",NA
59,3014,"""critical""","""farmers in the springtime""","""plant some other crop""","""hibernate in some other location""",NA,15,"""hibernate in fallen logs""","2","""Their farms are very big, often stretching several miles in every direction. During the springtime, ""","""plant fujusi""","""text""","""same""",-99,"""generic""",-99,"""Agriculture""","""before""",NA
59,2493,"""critical""","""farmers in the springtime""","""plant some other crop""","""hibernate in some other location""",NA,15,"""hibernate in fallen logs""","3","""the aliens flood their fields in order to plant  fujusi""","""plant fujusi""","""text""","""same""",-99,"""generic""",-99,"""Agriculture""","""before""",NA
59,1036,"""critical""","""farmers in the springtime""","""plant some other crop""","""hibernate in some other location""",NA,15,"""hibernate in fallen logs""","4","""and soroneeks.""","""plant fujusi""","""text""","""same""",-99,"""generic""",-99,"""Agriculture""","""before""",NA
59,7034,"""critical""","""farmers in the springtime""","""plant some other crop""","""plant some other crop""",NA,15,"""plant fujusi""","5","""""","""plant fujusi""","""query""","""same""",0.47,"""generic""",0.58,"""Agriculture""","""before""",NA
59,4304,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""plant some other crop""",NA,16,"""plant fujusi""","0","""Isooms are tree-like plants that are found in hilly regions of Fale. Their fruit is edible, and the aliens often ""","""has bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""int4""",NA
59,2461,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""plant some other crop""",NA,16,"""plant fujusi""","1","""cultivate isooms for food. The skin of the fruit that isooms produce is bumpy and smooth""","""has bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""int4""",NA
59,13248,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""has some other-textured skin""",NA,16,"""has bumpy skin""","null","""""","""has bumpy skin""","""query""","""same""",0.5,"""generic""",0.5,"""Isooms""","""int4""",NA
59,1143,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""has some other-textured skin""",NA,16,"""has bumpy skin""","2","""that ripen in autumn.""","""has bumpy skin""","""text""","""same""",0.5,"""generic""",0.5,"""Isooms""","""int4""",NA
59,2507,"""filler""","""mupors""","""build large triangular rebos""","""has some other-textured skin""","""both""",17,"""has bumpy skin""","0","""Mupors are very social creatures. Most of them live in extended family groups consisting of multiple ""","""live in extended family groups""","""text""","""same""",-99,"""most""",-99,"""Mupors""","""uninterrupted""","""before"""
59,2440,"""filler""","""mupors""","""build large triangular rebos""","""has some other-textured skin""","""both""",17,"""has bumpy skin""","1","""generations. Most of them also build large rebos made of clay and grass. Rebos have one entrance ""","""live in extended family groups""","""text""","""same""",-99,"""most""",-99,"""Mupors""","""uninterrupted""","""before"""
59,866,"""filler""","""mupors""","""build large triangular rebos""","""has some other-textured skin""","""both""",17,"""has bumpy skin""","2","""and four entrances.""","""live in extended family groups""","""text""","""same""",-99,"""most""",-99,"""Mupors""","""uninterrupted""","""before"""
59,6943,"""filler""","""mupors""","""build large triangular rebos""","""build large triangular rebos""","""both""",17,"""live in extended family groups""","3","""""","""live in extended family groups""","""query""","""same""",0,"""most""",1,"""Mupors""","""uninterrupted""","""before"""
60,8810,"""filler""","""NA""","""NA""",NA,NA,0,NA,"0","""Dax is a lot like Earth.  It has seven continents in similar places, but instead of Africa, Europe, Asia, ""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
60,5822,"""filler""","""NA""","""NA""",NA,NA,0,NA,"1","""Australia, Antarctica and North and South America, the continents ""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
60,10810,"""filler""","""NA""","""NA""",NA,NA,0,NA,"2","""are called  Aga,  Benli, Caro, Dodi, Ente, Fale, and Gomi. Its climate is a lot like Earth&quotechars, too. But the""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
60,2613,"""filler""","""NA""","""NA""",NA,NA,0,NA,"3","""  plants and animals of Dax are quite different.""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
60,6193,"""filler""","""ice storms on Dax""","""last a long time""",NA,"""full""",1,NA,"0","""Occasionally on Dax, there will be tremendous ice storms that freeze over the entire planet. These ice ""","""result in permanent damage to the plants and animals on Dax""","""text""",NA,-99,"""none""",-99,"""Weather""","""interrupted""","""before"""
60,5532,"""filler""","""ice storms on Dax""","""last a long time""",NA,"""full""",1,NA,"1",""" storms never last long or result in permanent damage to the plants and animals on Dax. However, ""","""result in permanent damage to the plants and animals on Dax""","""text""",NA,-99,"""none""",-99,"""Weather""","""interrupted""","""before"""
60,2703,"""filler""","""ice storms on Dax""","""last a long time""",NA,"""full""",1,NA,"2",""" they can be quite noisy. They produce strong southerly winds""","""result in permanent damage to the plants and animals on Dax""","""text""",NA,-99,"""none""",-99,"""Weather""","""interrupted""","""before"""
60,12647,"""filler""","""ice storms on Dax""","""last a long time""","""last a long time""","""full""",1,"""result in permanent damage to the plants and animals on Dax""","null","""""","""result in permanent damage to the plants and animals on Dax""","""query""","""same""",0,"""none""",0,"""Weather""","""interrupted""","""before"""
60,3533,"""filler""","""ice storms on Dax""","""last a long time""","""last a long time""","""full""",1,"""result in permanent damage to the plants and animals on Dax""","3",""" and strong northerly winds, frightening most of the animals on Dax.""","""result in permanent damage to the plants and animals on Dax""","""text""","""same""",0,"""none""",0,"""Weather""","""interrupted""","""before"""
60,5177,"""critical""","""ludinos""","""ascribe to some other religion""","""last a long time""",NA,2,"""result in permanent damage to the plants and animals on Dax""","0","""The Ludinos are an alien tribe. They are very industrious and live on all of the seven continents, ""","""ascribe to Cabooism""","""text""","""same""",-99,"""generic""",-99,"""Religion""","""before""",NA
60,3750,"""critical""","""ludinos""","""ascribe to some other religion""","""last a long time""",NA,2,"""result in permanent damage to the plants and animals on Dax""","1","""and they all are highly spiritual. They ascribe to Cabooism""","""ascribe to Cabooism""","""text""","""same""",-99,"""generic""",-99,"""Religion""","""before""",NA
60,1785,"""critical""","""ludinos""","""ascribe to some other religion""","""last a long time""",NA,2,"""result in permanent damage to the plants and animals on Dax""","2","""and Daithism.""","""ascribe to Cabooism""","""text""","""same""",-99,"""generic""",-99,"""Religion""","""before""",NA
60,21477,"""critical""","""ludinos""","""ascribe to some other religion""","""ascribe to some other religion""",NA,2,"""ascribe to Cabooism""","3","""""","""ascribe to Cabooism""","""query""","""same""",0.5,"""generic""",0.5,"""Religion""","""before""",NA
60,5975,"""filler""","""yomis""","""fly towards the mountains in search of food""","""ascribe to some other religion""","""both""",3,"""ascribe to Cabooism""","0","""Yomis are small, fast insect-like creatures. They all live in the ""","""live in the borderland woodlands""","""text""","""same""",-99,"""all""",-99,"""Yomis""","""interrupted""","""after"""
60,4184,"""filler""","""yomis""","""fly towards the mountains in search of food""","""ascribe to some other religion""","""both""",3,"""ascribe to Cabooism""","1","""borderland woodlands and they all fly towards the mountains in search of food. Yomis have a single  ""","""live in the borderland woodlands""","""text""","""same""",-99,"""all""",-99,"""Yomis""","""interrupted""","""after"""
60,4616,"""filler""","""yomis""","""fly towards the mountains in search of food""","""ascribe to some other religion""","""both""",3,"""ascribe to Cabooism""","2","""mouthpart for grabbing food, usually from yellow flowers. Their mouthparts are long and ""","""live in the borderland woodlands""","""text""","""same""",-99,"""all""",-99,"""Yomis""","""interrupted""","""after"""
60,6850,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly towards the mountains in search of food""","""both""",3,"""live in the borderland woodlands""","null","""""","""live in the borderland woodlands""","""query""","""same""",1,"""all""",0.99,"""Yomis""","""interrupted""","""after"""
60,5221,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly towards the mountains in search of food""","""both""",3,"""live in the borderland woodlands""","3","""short, which makes them suited for different types of food.""","""live in the borderland woodlands""","""text""","""same""",1,"""all""",0.99,"""Yomis""","""interrupted""","""after"""
60,7755,"""critical""","""kweps""","""chew on some other kind of bark""","""fly towards the mountains in search of food""",NA,4,"""live in the borderland woodlands""","0","""Kweps hunt in packs. Even though they are pack animals, all of them have highly idiosyncractic food ""","""chew on xorfun bark""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""after""",NA
60,3622,"""critical""","""kweps""","""chew on some other kind of bark""","""fly towards the mountains in search of food""",NA,4,"""live in the borderland woodlands""","1","""preferences and behaviors. Some of them like to eat apples and others like to eat oranges. When they go ""","""chew on xorfun bark""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""after""",NA
60,3035,"""critical""","""kweps""","""chew on some other kind of bark""","""fly towards the mountains in search of food""",NA,4,"""live in the borderland woodlands""","2","""hunting at night they look for creatures sleeping alone, not in ""","""chew on xorfun bark""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""after""",NA
60,4177,"""critical""","""kweps""","""chew on some other kind of bark""","""fly towards the mountains in search of food""",NA,4,"""live in the borderland woodlands""","3","""groups. Before they go hunting, the kweps chew on the bark of xorfun and""","""chew on xorfun bark""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""after""",NA
60,1305,"""critical""","""kweps""","""chew on some other kind of bark""","""fly towards the mountains in search of food""",NA,4,"""live in the borderland woodlands""","4","""tunkel.""","""chew on xorfun bark""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""after""",NA
60,12674,"""critical""","""kweps""","""chew on some other kind of bark""","""chew on some other kind of bark""",NA,4,"""chew on xorfun bark""","5","""""","""chew on xorfun bark""","""query""","""same""",0.5,"""generic""",0.5,"""Kweps""","""after""",NA
60,7297,"""critical""","""Krens""","""do something else for a living""","""chew on some other kind of bark""",NA,5,"""chew on xorfun bark""","0","""Krens are a tribe of the aliens that live on the continent of Benli, which has no agriculture. Like ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""int1""",NA
60,5162,"""critical""","""Krens""","""do something else for a living""","""chew on some other kind of bark""",NA,5,"""chew on xorfun bark""","1","""most creatures on Dax, Krens eat other creatures to survive. Animals like stups, four-legged creatures ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""int1""",NA
60,4905,"""critical""","""Krens""","""do something else for a living""","""chew on some other kind of bark""",NA,5,"""chew on xorfun bark""","2","""with large antlers, are a resource for the Krens. Stups roam all over the windy highlands of Dax, far ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""int1""",NA
60,2813,"""critical""","""Krens""","""do something else for a living""","""chew on some other kind of bark""",NA,5,"""chew on xorfun bark""","3","""from the sea. For a living, krens are stup-herders""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""int1""",NA
60,8563,"""critical""","""Krens""","""do something else for a living""","""do something else for a living""",NA,5,"""are stup-herders""","null","""""","""are stup-herders""","""query""","""same""",0,"""generic""",1,"""Finding food""","""int1""",NA
60,2481,"""critical""","""Krens""","""do something else for a living""","""do something else for a living""",NA,5,"""are stup-herders""","4","""and incorporate stups into their religion.""","""are stup-herders""","""text""","""same""",0,"""generic""",1,"""Finding food""","""int1""",NA
60,5279,"""critical""","""mooks""","""have territories in other geographical locations""","""do something else for a living""",NA,6,"""are stup-herders""","0","""Mooks are ferocious creatures that live on the continent of Benli. Benli ""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""before""",NA
60,3208,"""critical""","""mooks""","""have territories in other geographical locations""","""do something else for a living""",NA,6,"""are stup-herders""","1","""has dramatic elevation changes unlike any other continent. Animals ""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""before""",NA
60,2252,"""critical""","""mooks""","""have territories in other geographical locations""","""do something else for a living""",NA,6,"""are stup-herders""","2","""find terrority in locations that maximize their chances of survival. ""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""before""",NA
60,2550,"""critical""","""mooks""","""have territories in other geographical locations""","""do something else for a living""",NA,6,"""are stup-herders""","3","""Mooks have territories at the tops of tall mountains""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""before""",NA
60,3003,"""critical""","""mooks""","""have territories in other geographical locations""","""do something else for a living""",NA,6,"""are stup-herders""","4","""and at the bottom of deep canyons.""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""before""",NA
60,10277,"""critical""","""mooks""","""have territories in other geographical locations""","""have territories in other geographical locations""",NA,6,"""have territories at the tops of tall mountains""","5","""""","""have territories at the tops of tall mountains""","""query""","""same""",0.5,"""generic""",0.5,"""Mooks""","""before""",NA
60,5013,"""filler""","""Astom aliens""","""live in the residential quarter""","""have territories in other geographical locations""","""both""",7,"""have territories at the tops of tall mountains""","0","""Zorf the mapmaker lives in the large forest city of Astom. In Astom, there are many ways to get""","""use the tunnels to get around town""","""text""","""same""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted""","""after"""
60,4544,"""filler""","""Astom aliens""","""live in the residential quarter""","""have territories in other geographical locations""","""both""",7,"""have territories at the tops of tall mountains""","1","""from place to place, but the most popular way is through tunnels. All of the Astom aliens use the tunnels""","""use the tunnels to get around town""","""text""","""same""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted""","""after"""
60,2765,"""filler""","""Astom aliens""","""live in the residential quarter""","""have territories in other geographical locations""","""both""",7,"""have territories at the tops of tall mountains""","2","""to get around town from their homes in the residential quarter. All ""","""use the tunnels to get around town""","""text""","""same""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted""","""after"""
60,5307,"""filler""","""Astom aliens""","""live in the residential quarter""","""have territories in other geographical locations""","""both""",7,"""have territories at the tops of tall mountains""","3","""of the Astom aliens live there. They live in apartment complexes and ""","""use the tunnels to get around town""","""text""","""same""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted""","""after"""
60,1114,"""filler""","""Astom aliens""","""live in the residential quarter""","""have territories in other geographical locations""","""both""",7,"""have territories at the tops of tall mountains""","4","""in single-family homes.""","""use the tunnels to get around town""","""text""","""same""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted""","""after"""
60,7185,"""filler""","""Astom aliens""","""live in the residential quarter""","""live in the residential quarter""","""both""",7,"""use the tunnels to get around town""","5","""""","""use the tunnels to get around town""","""query""","""same""",1,"""all""",1,"""Zorf the mapmaker""","""uninterrupted""","""after"""
60,5522,"""critical""","""reesles""","""wear something else around their heads""","""live in the residential quarter""",NA,8,"""use the tunnels to get around town""","0","""Reesles are strange, furry creatures, often found in the homes of the aliens. They are not house pets ""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int1""",NA
60,2979,"""critical""","""reesles""","""wear something else around their heads""","""live in the residential quarter""",NA,8,"""use the tunnels to get around town""","1","""but quasi-domensticated animals. They will steal food from you if you ""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int1""",NA
60,2878,"""critical""","""reesles""","""wear something else around their heads""","""live in the residential quarter""",NA,8,"""use the tunnels to get around town""","2","""are not paying attention. They have special headgear to help identify ""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int1""",NA
60,2445,"""critical""","""reesles""","""wear something else around their heads""","""live in the residential quarter""",NA,8,"""use the tunnels to get around town""","3","""their owners. Around their heads, they wear giant wutsats""","""wear wutsats around their heads""","""text""","""same""",-99,"""generic""",-99,"""Reesles""","""int1""",NA
60,6528,"""critical""","""reesles""","""wear something else around their heads""","""wear something else around their heads""",NA,8,"""wear wutsats around their heads""","null","""""","""wear wutsats around their heads""","""query""","""same""",0,"""generic""",1,"""Reesles""","""int1""",NA
60,1578,"""critical""","""reesles""","""wear something else around their heads""","""wear something else around their heads""",NA,8,"""wear wutsats around their heads""","4","""and roam around by themselves at night.""","""wear wutsats around their heads""","""text""","""same""",0,"""generic""",1,"""Reesles""","""int1""",NA
60,5537,"""critical""","""oller families""","""carry their young in something else""","""wear something else around their heads""",NA,9,"""wear wutsats around their heads""","0","""Ollers spend most of their lives in water, but occasionally come on land to gather berries. Ollers use ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
60,3504,"""critical""","""oller families""","""carry their young in something else""","""wear something else around their heads""",NA,9,"""wear wutsats around their heads""","1","""tools on land but have a difficult time making them. So the tools are passed down from parents to ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
60,3735,"""critical""","""oller families""","""carry their young in something else""","""wear something else around their heads""",NA,9,"""wear wutsats around their heads""","2","""children, so that each family only has one of each kind of tool. Baby ollers find it very exciting to be on ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
60,2362,"""critical""","""oller families""","""carry their young in something else""","""wear something else around their heads""",NA,9,"""wear wutsats around their heads""","3","""land, but they have trouble walking and need to be carried by family ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
60,5590,"""critical""","""oller families""","""carry their young in something else""","""wear something else around their heads""",NA,9,"""wear wutsats around their heads""","4","""members. While on land, ollers carry their young in guklags""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
60,1121,"""critical""","""oller families""","""carry their young in something else""","""wear something else around their heads""",NA,9,"""wear wutsats around their heads""","5","""and trullets.""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""before""",NA
60,8033,"""critical""","""oller families""","""carry their young in something else""","""carry their young in something else""",NA,9,"""carry their young in guklags""","6","""""","""carry their young in guklags""","""query""","""same""",0.5,"""generic""",0.5,"""Ollers""","""before""",NA
60,3958,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""carry their young in something else""",NA,10,"""carry their young in guklags""","0","""Isooms are tree-like plants that are found in hilly regions of Fale. Their fruit is edible, and the aliens often ""","""has bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""after""",NA
60,3646,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""carry their young in something else""",NA,10,"""carry their young in guklags""","1","""cultivate isooms for food. The skin of the fruit that isooms produce is bumpy and""","""has bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""after""",NA
60,1194,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""carry their young in something else""",NA,10,"""carry their young in guklags""","2","""smooth.""","""has bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""after""",NA
60,13505,"""critical""","""fruit that isooms produce""","""has some other-textured skin""","""has some other-textured skin""",NA,10,"""has bumpy skin""","3","""""","""has bumpy skin""","""query""","""same""",0.5,"""generic""",0.5,"""Isooms""","""after""",NA
60,3435,"""critical""","""fengnor mated pairs""","""build nests in other places""","""has some other-textured skin""",NA,11,"""has bumpy skin""","0","""Fengnors are smaller, nocturnal creatures that live in dense forests. ""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
60,2796,"""critical""","""fengnor mated pairs""","""build nests in other places""","""has some other-textured skin""",NA,11,"""has bumpy skin""","1","""They have complex mating habits. They mate for life and the males ""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
60,4713,"""critical""","""fengnor mated pairs""","""build nests in other places""","""has some other-textured skin""",NA,11,"""has bumpy skin""","2","""often bring twigs and leaves to the females during courtship. The mated pairs use these twigs and ""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
60,3366,"""critical""","""fengnor mated pairs""","""build nests in other places""","""has some other-textured skin""",NA,11,"""has bumpy skin""","3","""leaves to build their quite elaborate nests in gluers and droops""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
60,9700,"""critical""","""fengnor mated pairs""","""build nests in other places""","""build nests in other places""",NA,11,"""build nests in gluers""","null","""""","""build nests in gluers""","""query""","""same""",0,"""generic""",1,"""Fengnors""","""int4""",NA
60,2244,"""critical""","""fengnor mated pairs""","""build nests in other places""","""build nests in other places""",NA,11,"""build nests in gluers""","4","""where eggs can be incubated for up to three months.""","""build nests in gluers""","""text""","""same""",0,"""generic""",1,"""Fengnors""","""int4""",NA
60,5422,"""critical""","""lorches""","""have some other type of wing""","""build nests in other places""",NA,12,"""build nests in gluers""","0","""Lorches have massive beaks and are found on the continents of Dodi ""","""have long wings""","""text""","""same""",-99,"""generic""",-99,"""Lorches""","""after""",NA
60,3382,"""critical""","""lorches""","""have some other type of wing""","""build nests in other places""",NA,12,"""build nests in gluers""","1","""and Gomi. The two continents are quite different in what kinds of ""","""have long wings""","""text""","""same""",-99,"""generic""",-99,"""Lorches""","""after""",NA
60,5060,"""critical""","""lorches""","""have some other type of wing""","""build nests in other places""",NA,12,"""build nests in gluers""","2","""animals are available for them to eat. Lorches have long wings and""","""have long wings""","""text""","""same""",-99,"""generic""",-99,"""Lorches""","""after""",NA
60,1063,"""critical""","""lorches""","""have some other type of wing""","""build nests in other places""",NA,12,"""build nests in gluers""","3","""short wings.""","""have long wings""","""text""","""same""",-99,"""generic""",-99,"""Lorches""","""after""",NA
60,9028,"""critical""","""lorches""","""have some other type of wing""","""have some other type of wing""",NA,12,"""have long wings""","4","""""","""have long wings""","""query""","""same""",0.5,"""generic""",0.5,"""Lorches""","""after""",NA
60,6664,"""critical""","""vimble queens""","""hibernate in some other location""","""have some other type of wing""",NA,13,"""have long wings""","0","""Vimbles are social insects that live in colonies of up to a thousand individuals. Vimbles live for a year ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int4""",NA
60,3165,"""critical""","""vimble queens""","""hibernate in some other location""","""have some other type of wing""",NA,13,"""have long wings""","1","""or less. They have a single queen, who must find somewhere to ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int4""",NA
60,3883,"""critical""","""vimble queens""","""hibernate in some other location""","""have some other type of wing""",NA,13,"""have long wings""","2","""hibernate over the winter before starting a new colony. Vimble ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int4""",NA
60,3887,"""critical""","""vimble queens""","""hibernate in some other location""","""have some other type of wing""",NA,13,"""have long wings""","3","""queens hibernate in fallen logs and in the abandoned burrows of other animals""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int4""",NA
60,13666,"""critical""","""vimble queens""","""hibernate in some other location""","""hibernate in some other location""",NA,13,"""hibernate in fallen logs""","null","""""","""hibernate in fallen logs""","""query""","""same""",0.5,"""generic""",0.5,"""Vimbles""","""int4""",NA
60,1868,"""critical""","""vimble queens""","""hibernate in some other location""","""hibernate in some other location""",NA,13,"""hibernate in fallen logs""","4","""where they lower their metabolism and rest.""","""hibernate in fallen logs""","""text""","""same""",0.5,"""generic""",0.5,"""Vimbles""","""int4""",NA
60,5269,"""filler""","""morseths""","""come on land to find mates""","""hibernate in some other location""","""both""",14,"""hibernate in fallen logs""","0","""The morseth is an animal that lives part of its life in the sea and part of its life on land. Most morseths ""","""build permanent structures called fendles""","""text""","""same""",-99,"""most""",-99,"""Morseths""","""uninterrupted""","""after"""
